# Equilibrium shape and gravity solved with 4th-order Theory of Figures
#
# Model name: uranus
#
# Scalar quantities:
# N levels = 4096
# xlevels = 256
# Mass M = 8.680380254978047e+25 kg
# Mean radius       s0 = 2.538868e+07 m
# Equatorial radius a0 = 2.555900e+07 m
# Rotation period P = 62063.7 s
# Rotation parameter m = 0.028857
# Rotation parameter q = 0.029534
# Normalized MOI = 0.225905
#
# Calculated gravity zonal harmonics (x 10^6):
# J0  = -1000585.167729
# J2  =  3511.207191
# J4  =   -35.801753
# J6  =     0.618524
# J8  =    -0.015835
#
# Column data description (MKS):
# i     - level surface index (increasing with depth)
# s_i   - mean radius of level surface i
# rho_i - density on level surfaces i
# P_i   - pressure on level surface i
#
# Column data:
#    i     s_i         rho_i       P_i
   472  2.2463e+07  1.5291e+02  4.2574e+09  
   473  2.2457e+07  1.5293e+02  4.2677e+09  
   474  2.2451e+07  1.5296e+02  4.2781e+09  
   475  2.2444e+07  1.5298e+02  4.2884e+09  
   476  2.2438e+07  1.5300e+02  4.2988e+09  
   477  2.2432e+07  1.5302e+02  4.3092e+09  
   478  2.2426e+07  1.5304e+02  4.3196e+09  
   479  2.2420e+07  1.5306e+02  4.3300e+09  
   480  2.2413e+07  1.5308e+02  4.3404e+09  
   481  2.2407e+07  1.5310e+02  4.3508e+09  
   482  2.2401e+07  1.5313e+02  4.3612e+09  
   483  2.2395e+07  1.5315e+02  4.3716e+09  
   484  2.2389e+07  1.5317e+02  4.3820e+09  
   485  2.2382e+07  1.5319e+02  4.3925e+09  
   486  2.2376e+07  1.5321e+02  4.4029e+09  
   487  2.2370e+07  1.5324e+02  4.4134e+09  
   488  2.2364e+07  1.5326e+02  4.4238e+09  
   489  2.2358e+07  1.5328e+02  4.4343e+09  
   490  2.2351e+07  1.5330e+02  4.4447e+09  
   491  2.2345e+07  1.5332e+02  4.4552e+09  
   492  2.2339e+07  1.5335e+02  4.4657e+09  
   493  2.2333e+07  1.5337e+02  4.4762e+09  
   494  2.2327e+07  1.5339e+02  4.4867e+09  
   495  2.2320e+07  1.5341e+02  4.4972e+09  
   496  2.2314e+07  1.5344e+02  4.5077e+09  
   497  2.2308e+07  1.5346e+02  4.5182e+09  
   498  2.2302e+07  1.5348e+02  4.5287e+09  
   499  2.2296e+07  1.5350e+02  4.5393e+09  
   500  2.2289e+07  1.5353e+02  4.5498e+09  
   501  2.2283e+07  1.5355e+02  4.5603e+09  
   502  2.2277e+07  1.5357e+02  4.5709e+09  
   503  2.2271e+07  1.5360e+02  4.5814e+09  
   504  2.2265e+07  1.5362e+02  4.5920e+09  
   505  2.2258e+07  1.5364e+02  4.6026e+09  
   506  2.2252e+07  1.5367e+02  4.6131e+09  
   507  2.2246e+07  1.5369e+02  4.6237e+09  
   508  2.2240e+07  1.5371e+02  4.6343e+09  
   509  2.2234e+07  1.5374e+02  4.6449e+09  
   510  2.2227e+07  1.5376e+02  4.6555e+09  
   511  2.2221e+07  1.5378e+02  4.6661e+09  
   512  2.2215e+07  1.5381e+02  4.6767e+09  
   513  2.2209e+07  1.5383e+02  4.6874e+09  
   514  2.2203e+07  1.5386e+02  4.6980e+09  
   515  2.2197e+07  1.5388e+02  4.7086e+09  
   516  2.2190e+07  1.5390e+02  4.7193e+09  
   517  2.2184e+07  1.5393e+02  4.7299e+09  
   518  2.2178e+07  1.5395e+02  4.7406e+09  
   519  2.2172e+07  1.5398e+02  4.7513e+09  
   520  2.2166e+07  1.5400e+02  4.7619e+09  
   521  2.2159e+07  1.5403e+02  4.7726e+09  
   522  2.2153e+07  1.5405e+02  4.7833e+09  
   523  2.2147e+07  1.5408e+02  4.7940e+09  
   524  2.2141e+07  1.5410e+02  4.8047e+09  
   525  2.2135e+07  1.5412e+02  4.8154e+09  
   526  2.2128e+07  1.5415e+02  4.8261e+09  
   527  2.2122e+07  1.5417e+02  4.8368e+09  
   528  2.2116e+07  1.5420e+02  4.8476e+09  
   529  2.2110e+07  1.5423e+02  4.8583e+09  
   530  2.2104e+07  1.5425e+02  4.8690e+09  
   531  2.2097e+07  1.5428e+02  4.8798e+09  
   532  2.2091e+07  1.5430e+02  4.8905e+09  
   533  2.2085e+07  1.5433e+02  4.9013e+09  
   534  2.2079e+07  1.5435e+02  4.9121e+09  
   535  2.2073e+07  1.5438e+02  4.9229e+09  
   536  2.2066e+07  1.5440e+02  4.9337e+09  
   537  2.2060e+07  1.5443e+02  4.9444e+09  
   538  2.2054e+07  1.5446e+02  4.9552e+09  
   539  2.2048e+07  1.5448e+02  4.9661e+09  
   540  2.2042e+07  1.5451e+02  4.9769e+09  
   541  2.2035e+07  1.5453e+02  4.9877e+09  
   542  2.2029e+07  1.5456e+02  4.9985e+09  
   543  2.2023e+07  1.5459e+02  5.0094e+09  
   544  2.2017e+07  1.5461e+02  5.0202e+09  
   545  2.2011e+07  1.5464e+02  5.0311e+09  
   546  2.2004e+07  1.5467e+02  5.0419e+09  
   547  2.1998e+07  1.5469e+02  5.0528e+09  
   548  2.1992e+07  1.5472e+02  5.0637e+09  
   549  2.1986e+07  1.5475e+02  5.0745e+09  
   550  2.1980e+07  1.5478e+02  5.0854e+09  
   551  2.1973e+07  1.5480e+02  5.0963e+09  
   552  2.1967e+07  1.5483e+02  5.1072e+09  
   553  2.1961e+07  1.5486e+02  5.1181e+09  
   554  2.1955e+07  1.5489e+02  5.1291e+09  
   555  2.1949e+07  1.5491e+02  5.1400e+09  
   556  2.1942e+07  1.5494e+02  5.1509e+09  
   557  2.1936e+07  1.5497e+02  5.1619e+09  
   558  2.1930e+07  1.5500e+02  5.1728e+09  
   559  2.1924e+07  1.5502e+02  5.1838e+09  
   560  2.1918e+07  1.5505e+02  5.1947e+09  
   561  2.1911e+07  1.5508e+02  5.2057e+09  
   562  2.1905e+07  1.5511e+02  5.2167e+09  
   563  2.1899e+07  1.5514e+02  5.2277e+09  
   564  2.1893e+07  1.5517e+02  5.2387e+09  
   565  2.1887e+07  1.5520e+02  5.2497e+09  
   566  2.1880e+07  1.5522e+02  5.2607e+09  
   567  2.1874e+07  1.5525e+02  5.2717e+09  
   568  2.1868e+07  1.5528e+02  5.2827e+09  
   569  2.1862e+07  1.5531e+02  5.2937e+09  
   570  2.1856e+07  1.5534e+02  5.3048e+09  
   571  2.1849e+07  1.5537e+02  5.3158e+09  
   572  2.1843e+07  1.5540e+02  5.3269e+09  
   573  2.1837e+07  1.5543e+02  5.3379e+09  
   574  2.1831e+07  1.5546e+02  5.3490e+09  
   575  2.1825e+07  1.5549e+02  5.3601e+09  
   576  2.1818e+07  1.5552e+02  5.3712e+09  
   577  2.1812e+07  1.5555e+02  5.3823e+09  
   578  2.1806e+07  1.5558e+02  5.3934e+09  
   579  2.1800e+07  1.5561e+02  5.4045e+09  
   580  2.1794e+07  1.5564e+02  5.4156e+09  
   581  2.1787e+07  1.5567e+02  5.4267e+09  
   582  2.1781e+07  1.5570e+02  5.4379e+09  
   583  2.1775e+07  1.5573e+02  5.4490e+09  
   584  2.1769e+07  1.5576e+02  5.4602e+09  
   585  2.1763e+07  1.5579e+02  5.4713e+09  
   586  2.1756e+07  1.5582e+02  5.4825e+09  
   587  2.1750e+07  1.5585e+02  5.4936e+09  
   588  2.1744e+07  1.5589e+02  5.5048e+09  
   589  2.1738e+07  1.5592e+02  5.5160e+09  
   590  2.1732e+07  1.5595e+02  5.5272e+09  
   591  2.1725e+07  1.5598e+02  5.5384e+09  
   592  2.1719e+07  1.5601e+02  5.5496e+09  
   593  2.1713e+07  1.5604e+02  5.5609e+09  
   594  2.1707e+07  1.5608e+02  5.5721e+09  
   595  2.1701e+07  1.5611e+02  5.5833e+09  
   596  2.1694e+07  1.5614e+02  5.5946e+09  
   597  2.1688e+07  1.5617e+02  5.6058e+09  
   598  2.1682e+07  1.5621e+02  5.6171e+09  
   599  2.1676e+07  1.5624e+02  5.6283e+09  
   600  2.1670e+07  1.5627e+02  5.6396e+09  
   601  2.1663e+07  1.5631e+02  5.6509e+09  
   602  2.1657e+07  1.5634e+02  5.6622e+09  
   603  2.1651e+07  1.5637e+02  5.6735e+09  
   604  2.1645e+07  1.5641e+02  5.6848e+09  
   605  2.1639e+07  1.5644e+02  5.6961e+09  
   606  2.1632e+07  1.5647e+02  5.7075e+09  
   607  2.1626e+07  1.5651e+02  5.7188e+09  
   608  2.1620e+07  1.5654e+02  5.7301e+09  
   609  2.1614e+07  1.5657e+02  5.7415e+09  
   610  2.1608e+07  1.5661e+02  5.7528e+09  
   611  2.1601e+07  1.5664e+02  5.7642e+09  
   612  2.1595e+07  1.5668e+02  5.7756e+09  
   613  2.1589e+07  1.5671e+02  5.7870e+09  
   614  2.1583e+07  1.5675e+02  5.7984e+09  
   615  2.1577e+07  1.5678e+02  5.8098e+09  
   616  2.1570e+07  1.5682e+02  5.8212e+09  
   617  2.1564e+07  1.5685e+02  5.8326e+09  
   618  2.1558e+07  1.5689e+02  5.8440e+09  
   619  2.1552e+07  1.5692e+02  5.8555e+09  
   620  2.1546e+07  1.5696e+02  5.8669e+09  
   621  2.1539e+07  1.5699e+02  5.8784e+09  
   622  2.1533e+07  1.5703e+02  5.8898e+09  
   623  2.1527e+07  1.5707e+02  5.9013e+09  
   624  2.1521e+07  1.5710e+02  5.9128e+09  
   625  2.1515e+07  1.5714e+02  5.9243e+09  
   626  2.1508e+07  1.5718e+02  5.9358e+09  
   627  2.1502e+07  1.5721e+02  5.9473e+09  
   628  2.1496e+07  1.5725e+02  5.9588e+09  
   629  2.1490e+07  1.5729e+02  5.9703e+09  
   630  2.1484e+07  1.5732e+02  5.9818e+09  
   631  2.1477e+07  1.5736e+02  5.9934e+09  
   632  2.1471e+07  1.5740e+02  6.0049e+09  
   633  2.1465e+07  1.5744e+02  6.0165e+09  
   634  2.1459e+07  1.5748e+02  6.0280e+09  
   635  2.1453e+07  1.5751e+02  6.0396e+09  
   636  2.1446e+07  1.5755e+02  6.0512e+09  
   637  2.1440e+07  1.5759e+02  6.0628e+09  
   638  2.1434e+07  1.5763e+02  6.0744e+09  
   639  2.1428e+07  1.5767e+02  6.0860e+09  
   640  2.1422e+07  1.5771e+02  6.0976e+09  
   641  2.1416e+07  1.5775e+02  6.1092e+09  
   642  2.1409e+07  1.5779e+02  6.1209e+09  
   643  2.1403e+07  1.5782e+02  6.1325e+09  
   644  2.1397e+07  1.5786e+02  6.1442e+09  
   645  2.1391e+07  1.5790e+02  6.1558e+09  
   646  2.1385e+07  1.5794e+02  6.1675e+09  
   647  2.1378e+07  1.5798e+02  6.1792e+09  
   648  2.1372e+07  1.5803e+02  6.1909e+09  
   649  2.1366e+07  1.5807e+02  6.2026e+09  
   650  2.1360e+07  1.5811e+02  6.2143e+09  
   651  2.1354e+07  1.5815e+02  6.2260e+09  
   652  2.1347e+07  1.5819e+02  6.2377e+09  
   653  2.1341e+07  1.5823e+02  6.2495e+09  
   654  2.1335e+07  1.5827e+02  6.2612e+09  
   655  2.1329e+07  1.5831e+02  6.2730e+09  
   656  2.1323e+07  1.5836e+02  6.2847e+09  
   657  2.1316e+07  1.5840e+02  6.2965e+09  
   658  2.1310e+07  1.5844e+02  6.3083e+09  
   659  2.1304e+07  1.5848e+02  6.3201e+09  
   660  2.1298e+07  1.5853e+02  6.3319e+09  
   661  2.1292e+07  1.5857e+02  6.3437e+09  
   662  2.1285e+07  1.5861e+02  6.3555e+09  
   663  2.1279e+07  1.5865e+02  6.3673e+09  
   664  2.1273e+07  1.5870e+02  6.3792e+09  
   665  2.1267e+07  1.5874e+02  6.3910e+09  
   666  2.1261e+07  1.5879e+02  6.4029e+09  
   667  2.1254e+07  1.5883e+02  6.4148e+09  
   668  2.1248e+07  1.5887e+02  6.4266e+09  
   669  2.1242e+07  1.5892e+02  6.4385e+09  
   670  2.1236e+07  1.5896e+02  6.4504e+09  
   671  2.1230e+07  1.5901e+02  6.4623e+09  
   672  2.1223e+07  1.5905e+02  6.4742e+09  
   673  2.1217e+07  1.5910e+02  6.4862e+09  
   674  2.1211e+07  1.5915e+02  6.4981e+09  
   675  2.1205e+07  1.5919e+02  6.5100e+09  
   676  2.1199e+07  1.5924e+02  6.5220e+09  
   677  2.1192e+07  1.5928e+02  6.5340e+09  
   678  2.1186e+07  1.5933e+02  6.5459e+09  
   679  2.1180e+07  1.5938e+02  6.5579e+09  
   680  2.1174e+07  1.5942e+02  6.5699e+09  
   681  2.1168e+07  1.5947e+02  6.5819e+09  
   682  2.1161e+07  1.5952e+02  6.5939e+09  
   683  2.1155e+07  1.5957e+02  6.6059e+09  
   684  2.1149e+07  1.5962e+02  6.6180e+09  
   685  2.1143e+07  1.5966e+02  6.6300e+09  
   686  2.1137e+07  1.5971e+02  6.6421e+09  
   687  2.1130e+07  1.5976e+02  6.6541e+09  
   688  2.1124e+07  1.5981e+02  6.6662e+09  
   689  2.1118e+07  1.5986e+02  6.6783e+09  
   690  2.1112e+07  1.5991e+02  6.6904e+09  
   691  2.1106e+07  1.5996e+02  6.7025e+09  
   692  2.1099e+07  1.6001e+02  6.7146e+09  
   693  2.1093e+07  1.6006e+02  6.7267e+09  
   694  2.1087e+07  1.6011e+02  6.7389e+09  
   695  2.1081e+07  1.6016e+02  6.7510e+09  
   696  2.1075e+07  1.6021e+02  6.7632e+09  
   697  2.1068e+07  1.6026e+02  6.7753e+09  
   698  2.1062e+07  1.6032e+02  6.7875e+09  
   699  2.1056e+07  1.6037e+02  6.7997e+09  
   700  2.1050e+07  1.6042e+02  6.8119e+09  
   701  2.1044e+07  1.6047e+02  6.8241e+09  
   702  2.1037e+07  1.6052e+02  6.8363e+09  
   703  2.1031e+07  1.6058e+02  6.8485e+09  
   704  2.1025e+07  1.6063e+02  6.8608e+09  
   705  2.1019e+07  1.6068e+02  6.8730e+09  
   706  2.1013e+07  1.6074e+02  6.8853e+09  
   707  2.1006e+07  1.6079e+02  6.8976e+09  
   708  2.1000e+07  1.6085e+02  6.9098e+09  
   709  2.0994e+07  1.6090e+02  6.9221e+09  
   710  2.0988e+07  1.6096e+02  6.9344e+09  
   711  2.0982e+07  1.6101e+02  6.9468e+09  
   712  2.0975e+07  1.6107e+02  6.9591e+09  
   713  2.0969e+07  1.6112e+02  6.9714e+09  
   714  2.0963e+07  1.6118e+02  6.9838e+09  
   715  2.0957e+07  1.6124e+02  6.9961e+09  
   716  2.0951e+07  1.6129e+02  7.0085e+09  
   717  2.0944e+07  1.6135e+02  7.0209e+09  
   718  2.0938e+07  1.6141e+02  7.0333e+09  
   719  2.0932e+07  1.6147e+02  7.0457e+09  
   720  2.0926e+07  1.6153e+02  7.0581e+09  
   721  2.0920e+07  1.6158e+02  7.0705e+09  
   722  2.0913e+07  1.6164e+02  7.0829e+09  
   723  2.0907e+07  1.6170e+02  7.0954e+09  
   724  2.0901e+07  1.6176e+02  7.1078e+09  
   725  2.0895e+07  1.6182e+02  7.1203e+09  
   726  2.0889e+07  1.6188e+02  7.1328e+09  
   727  2.0882e+07  1.6194e+02  7.1453e+09  
   728  2.0876e+07  1.6200e+02  7.1578e+09  
   729  2.0870e+07  1.6207e+02  7.1703e+09  
   730  2.0864e+07  1.6213e+02  7.1828e+09  
   731  2.0858e+07  1.6219e+02  7.1953e+09  
   732  2.0851e+07  1.6225e+02  7.2079e+09  
   733  2.0845e+07  1.6231e+02  7.2205e+09  
   734  2.0839e+07  1.6238e+02  7.2330e+09  
   735  2.0833e+07  1.6244e+02  7.2456e+09  
   736  2.0827e+07  1.6251e+02  7.2582e+09  
   737  2.0820e+07  1.6257e+02  7.2708e+09  
   738  2.0814e+07  1.6263e+02  7.2834e+09  
   739  2.0808e+07  1.6270e+02  7.2961e+09  
   740  2.0802e+07  1.6277e+02  7.3087e+09  
   741  2.0796e+07  1.6283e+02  7.3214e+09  
   742  2.0789e+07  1.6290e+02  7.3340e+09  
   743  2.0783e+07  1.6296e+02  7.3467e+09  
   744  2.0777e+07  1.6303e+02  7.3594e+09  
   745  2.0771e+07  1.6310e+02  7.3721e+09  
   746  2.0765e+07  1.6317e+02  7.3848e+09  
   747  2.0758e+07  1.6323e+02  7.3975e+09  
   748  2.0752e+07  1.6330e+02  7.4103e+09  
   749  2.0746e+07  1.6337e+02  7.4230e+09  
   750  2.0740e+07  1.6344e+02  7.4358e+09  
   751  2.0734e+07  1.6351e+02  7.4486e+09  
   752  2.0727e+07  1.6358e+02  7.4614e+09  
   753  2.0721e+07  1.6365e+02  7.4742e+09  
   754  2.0715e+07  1.6373e+02  7.4870e+09  
   755  2.0709e+07  1.6380e+02  7.4998e+09  
   756  2.0703e+07  1.6387e+02  7.5126e+09  
   757  2.0696e+07  1.6394e+02  7.5255e+09  
   758  2.0690e+07  1.6402e+02  7.5383e+09  
   759  2.0684e+07  1.6409e+02  7.5512e+09  
   760  2.0678e+07  1.6416e+02  7.5641e+09  
   761  2.0672e+07  1.6424e+02  7.5770e+09  
   762  2.0665e+07  1.6431e+02  7.5899e+09  
   763  2.0659e+07  1.6439e+02  7.6029e+09  
   764  2.0653e+07  1.6447e+02  7.6158e+09  
   765  2.0647e+07  1.6454e+02  7.6287e+09  
   766  2.0641e+07  1.6462e+02  7.6417e+09  
   767  2.0635e+07  1.6470e+02  7.6547e+09  
   768  2.0628e+07  1.6478e+02  7.6677e+09  
   769  2.0622e+07  1.6485e+02  7.6807e+09  
   770  2.0616e+07  1.6493e+02  7.6937e+09  
   771  2.0610e+07  1.6501e+02  7.7067e+09  
   772  2.0604e+07  1.6509e+02  7.7198e+09  
   773  2.0597e+07  1.6517e+02  7.7329e+09  
   774  2.0591e+07  1.6526e+02  7.7459e+09  
   775  2.0585e+07  1.6534e+02  7.7590e+09  
   776  2.0579e+07  1.6542e+02  7.7721e+09  
   777  2.0573e+07  1.6550e+02  7.7852e+09  
   778  2.0566e+07  1.6559e+02  7.7984e+09  
   779  2.0560e+07  1.6567e+02  7.8115e+09  
   780  2.0554e+07  1.6576e+02  7.8247e+09  
   781  2.0548e+07  1.6584e+02  7.8378e+09  
   782  2.0542e+07  1.6593e+02  7.8510e+09  
   783  2.0535e+07  1.6602e+02  7.8642e+09  
   784  2.0529e+07  1.6610e+02  7.8774e+09  
   785  2.0523e+07  1.6619e+02  7.8906e+09  
   786  2.0517e+07  1.6628e+02  7.9039e+09  
   787  2.0511e+07  1.6637e+02  7.9171e+09  
   788  2.0504e+07  1.6646e+02  7.9304e+09  
   789  2.0498e+07  1.6655e+02  7.9437e+09  
   790  2.0492e+07  1.6664e+02  7.9570e+09  
   791  2.0486e+07  1.6673e+02  7.9703e+09  
   792  2.0480e+07  1.6682e+02  7.9836e+09  
   793  2.0473e+07  1.6692e+02  7.9970e+09  
   794  2.0467e+07  1.6701e+02  8.0103e+09  
   795  2.0461e+07  1.6711e+02  8.0237e+09  
   796  2.0455e+07  1.6720e+02  8.0371e+09  
   797  2.0449e+07  1.6730e+02  8.0505e+09  
   798  2.0442e+07  1.6739e+02  8.0639e+09  
   799  2.0436e+07  1.6749e+02  8.0773e+09  
   800  2.0430e+07  1.6759e+02  8.0908e+09  
   801  2.0424e+07  1.6769e+02  8.1043e+09  
   802  2.0418e+07  1.6779e+02  8.1177e+09  
   803  2.0411e+07  1.6789e+02  8.1312e+09  
   804  2.0405e+07  1.6799e+02  8.1447e+09  
   805  2.0399e+07  1.6809e+02  8.1583e+09  
   806  2.0393e+07  1.6819e+02  8.1718e+09  
   807  2.0387e+07  1.6830e+02  8.1854e+09  
   808  2.0380e+07  1.6840e+02  8.1989e+09  
   809  2.0374e+07  1.6851e+02  8.2125e+09  
   810  2.0368e+07  1.6861e+02  8.2261e+09  
   811  2.0362e+07  1.6872e+02  8.2397e+09  
   812  2.0356e+07  1.6883e+02  8.2534e+09  
   813  2.0349e+07  1.6894e+02  8.2670e+09  
   814  2.0343e+07  1.6905e+02  8.2807e+09  
   815  2.0337e+07  1.6916e+02  8.2944e+09  
   816  2.0331e+07  1.6927e+02  8.3081e+09  
   817  2.0325e+07  1.6938e+02  8.3218e+09  
   818  2.0318e+07  1.6949e+02  8.3355e+09  
   819  2.0312e+07  1.6961e+02  8.3493e+09  
   820  2.0306e+07  1.6972e+02  8.3631e+09  
   821  2.0300e+07  1.6984e+02  8.3769e+09  
   822  2.0294e+07  1.6995e+02  8.3907e+09  
   823  2.0287e+07  1.7007e+02  8.4045e+09  
   824  2.0281e+07  1.7019e+02  8.4183e+09  
   825  2.0275e+07  1.7031e+02  8.4322e+09  
   826  2.0269e+07  1.7043e+02  8.4460e+09  
   827  2.0263e+07  1.7055e+02  8.4599e+09  
   828  2.0256e+07  1.7068e+02  8.4738e+09  
   829  2.0250e+07  1.7080e+02  8.4878e+09  
   830  2.0244e+07  1.7092e+02  8.5017e+09  
   831  2.0238e+07  1.7105e+02  8.5157e+09  
   832  2.0232e+07  1.7118e+02  8.5296e+09  
   833  2.0225e+07  1.7131e+02  8.5436e+09  
   834  2.0219e+07  1.7144e+02  8.5577e+09  
   835  2.0213e+07  1.7157e+02  8.5717e+09  
   836  2.0207e+07  1.7170e+02  8.5857e+09  
   837  2.0201e+07  1.7183e+02  8.5998e+09  
   838  2.0194e+07  1.7196e+02  8.6139e+09  
   839  2.0188e+07  1.7210e+02  8.6280e+09  
   840  2.0182e+07  1.7224e+02  8.6421e+09  
   841  2.0176e+07  1.7237e+02  8.6563e+09  
   842  2.0170e+07  1.7251e+02  8.6705e+09  
   843  2.0163e+07  1.7265e+02  8.6846e+09  
   844  2.0157e+07  1.7279e+02  8.6989e+09  
   845  2.0151e+07  1.7294e+02  8.7131e+09  
   846  2.0145e+07  1.7308e+02  8.7273e+09  
   847  2.0139e+07  1.7323e+02  8.7416e+09  
   848  2.0132e+07  1.7337e+02  8.7559e+09  
   849  2.0126e+07  1.7352e+02  8.7702e+09  
   850  2.0120e+07  1.7367e+02  8.7845e+09  
   851  2.0114e+07  1.7382e+02  8.7988e+09  
   852  2.0108e+07  1.7398e+02  8.8132e+09  
   853  2.0101e+07  1.7413e+02  8.8276e+09  
   854  2.0095e+07  1.7429e+02  8.8420e+09  
   855  2.0089e+07  1.7444e+02  8.8564e+09  
   856  2.0083e+07  1.7460e+02  8.8709e+09  
   857  2.0077e+07  1.7476e+02  8.8854e+09  
   858  2.0070e+07  1.7492e+02  8.8998e+09  
   859  2.0064e+07  1.7509e+02  8.9144e+09  
   860  2.0058e+07  1.7525e+02  8.9289e+09  
   861  2.0052e+07  1.7542e+02  8.9435e+09  
   862  2.0046e+07  1.7559e+02  8.9580e+09  
   863  2.0039e+07  1.7576e+02  8.9726e+09  
   864  2.0033e+07  1.7593e+02  8.9873e+09  
   865  2.0027e+07  1.7610e+02  9.0019e+09  
   866  2.0021e+07  1.7628e+02  9.0166e+09  
   867  2.0015e+07  1.7645e+02  9.0313e+09  
   868  2.0008e+07  1.7663e+02  9.0460e+09  
   869  2.0002e+07  1.7681e+02  9.0607e+09  
   870  1.9996e+07  1.7700e+02  9.0755e+09  
   871  1.9990e+07  1.7718e+02  9.0903e+09  
   872  1.9984e+07  1.7737e+02  9.1051e+09  
   873  1.9977e+07  1.7756e+02  9.1199e+09  
   874  1.9971e+07  1.7775e+02  9.1348e+09  
   875  1.9965e+07  1.7794e+02  9.1497e+09  
   876  1.9959e+07  1.7813e+02  9.1646e+09  
   877  1.9953e+07  1.7833e+02  9.1795e+09  
   878  1.9946e+07  1.7853e+02  9.1944e+09  
   879  1.9940e+07  1.7873e+02  9.2094e+09  
   880  1.9934e+07  1.7894e+02  9.2244e+09  
   881  1.9928e+07  1.7914e+02  9.2395e+09  
   882  1.9922e+07  1.7935e+02  9.2545e+09  
   883  1.9915e+07  1.7956e+02  9.2696e+09  
   884  1.9909e+07  1.7977e+02  9.2847e+09  
   885  1.9903e+07  1.7999e+02  9.2999e+09  
   886  1.9897e+07  1.8021e+02  9.3150e+09  
   887  1.9891e+07  1.8043e+02  9.3302e+09  
   888  1.9884e+07  1.8065e+02  9.3454e+09  
   889  1.9878e+07  1.8088e+02  9.3607e+09  
   890  1.9872e+07  1.8110e+02  9.3760e+09  
   891  1.9866e+07  1.8134e+02  9.3913e+09  
   892  1.9860e+07  1.8157e+02  9.4066e+09  
   893  1.9854e+07  1.8181e+02  9.4219e+09  
   894  1.9847e+07  1.8205e+02  9.4373e+09  
   895  1.9841e+07  1.8229e+02  9.4527e+09  
   896  1.9835e+07  1.8253e+02  9.4682e+09  
   897  1.9829e+07  1.8278e+02  9.4837e+09  
   898  1.9823e+07  1.8303e+02  9.4992e+09  
   899  1.9816e+07  1.8329e+02  9.5147e+09  
   900  1.9810e+07  1.8355e+02  9.5303e+09  
   901  1.9804e+07  1.8381e+02  9.5459e+09  
   902  1.9798e+07  1.8407e+02  9.5615e+09  
   903  1.9792e+07  1.8434e+02  9.5772e+09  
   904  1.9785e+07  1.8461e+02  9.5929e+09  
   905  1.9779e+07  1.8489e+02  9.6086e+09  
   906  1.9773e+07  1.8517e+02  9.6243e+09  
   907  1.9767e+07  1.8545e+02  9.6401e+09  
   908  1.9761e+07  1.8573e+02  9.6559e+09  
   909  1.9754e+07  1.8602e+02  9.6718e+09  
   910  1.9748e+07  1.8632e+02  9.6877e+09  
   911  1.9742e+07  1.8662e+02  9.7036e+09  
   912  1.9736e+07  1.8692e+02  9.7196e+09  
   913  1.9730e+07  1.8722e+02  9.7356e+09  
   914  1.9723e+07  1.8753e+02  9.7516e+09  
   915  1.9717e+07  1.8785e+02  9.7677e+09  
   916  1.9711e+07  1.8817e+02  9.7838e+09  
   917  1.9705e+07  1.8849e+02  9.7999e+09  
   918  1.9699e+07  1.8882e+02  9.8161e+09  
   919  1.9692e+07  1.8915e+02  9.8323e+09  
   920  1.9686e+07  1.8949e+02  9.8485e+09  
   921  1.9680e+07  1.8983e+02  9.8648e+09  
   922  1.9674e+07  1.9018e+02  9.8812e+09  
   923  1.9668e+07  1.9053e+02  9.8975e+09  
   924  1.9661e+07  1.9089e+02  9.9139e+09  
   925  1.9655e+07  1.9126e+02  9.9304e+09  
   926  1.9649e+07  1.9163e+02  9.9469e+09  
   927  1.9643e+07  1.9200e+02  9.9634e+09  
   928  1.9637e+07  1.9238e+02  9.9800e+09  
   929  1.9630e+07  1.9277e+02  9.9966e+09  
   930  1.9624e+07  1.9316e+02  1.0013e+10  
   931  1.9618e+07  1.9356e+02  1.0030e+10  
   932  1.9612e+07  1.9396e+02  1.0047e+10  
   933  1.9606e+07  1.9438e+02  1.0063e+10  
   934  1.9599e+07  1.9480e+02  1.0080e+10  
   935  1.9593e+07  1.9522e+02  1.0097e+10  
   936  1.9587e+07  1.9565e+02  1.0114e+10  
   937  1.9581e+07  1.9609e+02  1.0131e+10  
   938  1.9575e+07  1.9654e+02  1.0148e+10  
   939  1.9568e+07  1.9699e+02  1.0165e+10  
   940  1.9562e+07  1.9746e+02  1.0182e+10  
   941  1.9556e+07  1.9793e+02  1.0199e+10  
   942  1.9550e+07  1.9840e+02  1.0217e+10  
   943  1.9544e+07  1.9889e+02  1.0234e+10  
   944  1.9537e+07  1.9939e+02  1.0251e+10  
   945  1.9531e+07  1.9989e+02  1.0269e+10  
   946  1.9525e+07  2.0040e+02  1.0286e+10  
   947  1.9519e+07  2.0093e+02  1.0304e+10  
   948  1.9513e+07  2.0146e+02  1.0321e+10  
   949  1.9506e+07  2.0200e+02  1.0339e+10  
   950  1.9500e+07  2.0255e+02  1.0356e+10  
   951  1.9494e+07  2.0311e+02  1.0374e+10  
   952  1.9488e+07  2.0369e+02  1.0392e+10  
   953  1.9482e+07  2.0427e+02  1.0410e+10  
   954  1.9475e+07  2.0487e+02  1.0428e+10  
   955  1.9469e+07  2.0547e+02  1.0446e+10  
   956  1.9463e+07  2.0609e+02  1.0464e+10  
   957  1.9457e+07  2.0672e+02  1.0482e+10  
